id,company,post_title,post_date,post_text,tipo,assunto,modelo,post_likes,post_comments,post_video_views,post_hashtags,origin
55,ciandt,,2020-09-01,"No novo mundo, o futuro está em constante transformação. E para aprender, crescer e se destacar profissionalmente, frente à essas mudanças, é preciso ir além: desenvolver um olhar compassivo, fortalecer o pertencimento coletivo e construir caminhos com autonomia e propósito. O poder de transformar esses conceitos em ação está ao seu alcance: acesse nosso ebook e seja protagonista da sua carreira neste novo futuro. https://lnkd.in/dXuzvaT #ciandt #ciandtpeopleready #weareciandt'",employer branding,carreira,e-book,98,0,0,"#ciandt, #ciandtpeopleready, #weareciandt'",linkedin
56,ciandt,,2020-09-01,"Hoje comemoramos um dia muito especial, o Dia das Pessoas Estagiárias! Aqui na CI&T nos orgulhamos por investir nesses talentos desde 1997. Temos muitos exemplos de carreiras de sucesso que iniciaram nesse processo. Em breve, receberemos as pessoas aprovadas em nosso Programa de Estágio Next Gen, que seguirão com a gente em nosso universo de impacto! Desejamos boa sorte aos participantes, e para quem deseja construir sua jornada em uma das melhores empresas para se trabalhar no Brasil, acesse nosso site de Carreiras e conheça nossas oportunidades: https://lnkd.in/dy-PRwq #ciandtnextgen'",employer branding,estágio,post,205,0,0,#ciandtnextgen',linkedin
60,ciandt,,2020-09-01,"Nosso Programa de Estágio está a todo vapor e estamos na etapa do desafio online. Se você está com a gente nessa jornada, aproveite o fim de semana para colocar a mão no código e concluir o desafio. Atenção: o prazo encerra na segunda-feira, 17/08, às 17h!#ciandtnextgen'",employer branding,programa estágio,post,97,4,0,#ciandtnextgen',linkedin
74,ciandt,,2020-07-03,Learn how CI&T partnered with a #pharmaceutical  conglomerate to achieve an ambitious sales goal in the face of a marketing strategy that was in only a nascent stage of digital transformation. Read more here: https://bit.ly/3g75Efc',negócios,transformação digital,case,48,0,0,#pharmaceutical,linkedin
76,ciandt,,2020-08-02,"Estamos felizes por saber que tantas pessoas querem fazer parte do nosso universo e aproveitamos para agradecer a todas que se inscreveram em nosso processo seletivo! Em breve, as pessoas selecionadas para a próxima fase do processo receberão um e-mail, que as levará para o primeiro desafio online. E para você que já se graduou, não deixe de acompanhar nossas oportunidades em nossa página de Carreiras! https://lnkd.in/ddufQS6 #weareciandt #ciandtnextgen'",employer branding,programa estágio,post,169,1,0,"#weareciandt, #ciandtnextgen'",linkedin
77,ciandt,,2020-08-02,Aproveite essa chance de fazer parte de nosso time! Está procurando ou conhece alguém que está em busca de uma oportunidade para atuar como Systems Architect? Saiba mais: https://lnkd.in/dtDB53g #wearehiring #systemsarchitect',employer branding,vagas,post,59,0,0,"#wearehiring, #systemsarchitect'",linkedin
78,ciandt,,2020-08-02,Temos vaga para Developer Android! Está procurando ou conhece alguém que está em busca de uma oportunidade? Saiba mais sobre essa atuação e inscreva-se: https://lnkd.in/dBEyDCs #wearehiring #ciandt',employer branding,vagas,post,52,1,0,"#wearehiring, #ciandt'",linkedin
79,ciandt,,2020-08-02,"Hoje é o último dia para se inscrever em nosso programa de estágio! Se você é estudante de curso técnico, tecnólogo ou de graduação ligado à tecnologia da informação, venha fazer parte do Next Gen 2021. Inscreva-se: https://lnkd.in/dFP5h9P#ciandtnextgen #nextgen #programadeestagio'",employer branding,programa estágio,post,52,0,0,"#ciandtnextgen, #nextgen, #programadeestagio'",linkedin
80,ciandt,,2020-06-03,"“A sociedade pós-pandemia não vai esperar a reinvenção das empresas”, prevê nosso CEO Cesar Gon. Leia agora seu artigo completo para a Forbes Brasil sobre liderança em tempos de guerra. https://lnkd.in/gqjjYRG'",negócios,liderança,artigo,303,5,0,,linkedin
81,ciandt,,2020-08-02,Está procurando ou conhece alguém que está em busca de uma oportunidade para atuar como Developer iOS? Aproveite essa chance de fazer parte de nosso time! Acesse: https://lnkd.in/dJpRtCh #wearehiring #developer',employer branding,vagas,post,65,1,0,"#wearehiring, #developer'",linkedin
82,ciandt,,2020-08-02,"Participe do CI&T Next Gen 2021 e faça parte você também do nosso universo! Estamos buscando pessoas com criatividade, habilidades técnicas, colaborativas e que queiram crescer como pessoas e profissionais em nosso ambiente disruptivo. Inscreva-se em nosso programa de estágio, que tem vagas para as bases de Campinas e Belo Horizonte com horários flexíveis: https://lnkd.in/ghsw_aA #ciandtnextgen #weareciandt #programadeestágio'",employer branding,vagas,post,85,1,0,"#ciandtnextgen, #weareciandt, #programadeestágio'",linkedin
84,ciandt,,2020-08-02,"O Agile Trends 2020 foi adiado, mas a troca de conhecimento não para! De 11 a 13 de agosto acontece a 2ª edição do Festival Agile Trends, totalmente online. E o Fabio Alves do Nascimento, o Thiago Torres e o Guilherme de Almeida Gasque serão os Speakers CI&T por lá. Acompanhe a programação e inscreva-se: https://lnkd.in/dqmiywv'",técnico,agilidade,evento,106,12,0,,linkedin
85,ciandt,,2020-08-02,"Em nosso Instagram temos falado sobre #propósito, #futurodotrabalho e planejamento de #carreira. E, quando falamos sobre tudo isso, não podemos deixar de pensar em transições, porque muitas vezes nossas carreiras não são lineares. Mas o que podemos fazer quando percebemos que não estamos trilhando a jornada profissional que está mais alinhada ao nosso propósito? Para conversar sobre o assunto, convidamos Roberta Valezio, engenheira por formação que decidiu se especializar no desenvolvimento humano. Esperamos você amanhã, às 10h, em nosso Instagram!E se você quiser rever as últimas conversas que tivemos por lá, acesse: https://lnkd.in/duFRmMH'",employer branding,carreira,webinar,52,1,0,"#propósito,, #futurodotrabalho, #carreira.",linkedin
86,ciandt,,2020-08-02,"Planejar sua trajetória profissional é fundamental para que você se sinta uma pessoa realizada, conectada a seus próprios valores e a seus propósitos de vida e de #carreira. Este é o tema de nossa próxima live no Instagram com nossa Business Partner Manager Joceline Abe Seixas. Esperamos você nessa quarta-feira, 22 de julho, às 10h, no @ciandt!'",employer branding,carreira,webinar,55,1,0,#carreira.,linkedin
87,ciandt,,2020-08-02,"Hoje nosso CEO Cesar Gon participa de um bate-papo especial promovido em parceria com a PKT associada à FDC, a Fundação Dom Cabral. Junto com o professor Carlos Arruda, Diretor do Programa de Gestão Avançada, eles falarão sobre os desafios que as empresas enfrentam na adaptação para o ambiente digital e como a liderança é essencial para conectar a dinâmica Lean Digital na jornada de #transformação das organizações.Acompanhe pelo Youtube através deste link: https://lnkd.in/eqYVSrN'",negócios,liderança,evento,103,5,0,#transformação,linkedin
88,ciandt,,2020-08-02,"Se você está em um curso técnico, tecnólogo ou de graduação relacionado à área de tecnologia da informação, venha fazer parte de nosso programa de estágio, o CI&T Next Gen 2021! Estudantes de cursos matutinos e noturnos podem participar, pois o horário é flexível e você só precisa ter disponibilidade para cumprir a carga horária do estágio. O processo seletivo é 100% online e você terá a chance de fazer parte de nosso universo. Por aqui, construímos um ambiente colaborativo, diverso, inclusivo e de muito aprendizado. Inscreva-se: https://lnkd.in/dm464uH #ciandt #weareciandt #nextgen #programadeestágio'",employer branding,programa estágio,post,169,14,0,"#ciandt, #weareciandt, #nextgen, #programadeestágio'",linkedin
89,ciandt,,2020-08-02,Temos vaga para Squad Leader! Está procurando ou conhece alguém que está em busca de uma oportunidade? Saiba mais sobre essa atuação e inscreva-se: https://midi.as/xM33 #wearehiring #ciandt #squadleader',employer branding,vagas,post,113,6,0,"#wearehiring, #ciandt, #squadleader'",linkedin
90,ciandt,,2020-08-02,"Já estamos contando os dias para receber as nossas novas pessoas que chegarão pelo #nextgen 2021. Essas são algumas das que participaram do programa em 2020 e que agora estão com a gente em diferentes projetos da nossa base Campinas! Se você está em um curso na área de tecnologia, seja curso técnico, tecnólogo ou graduação, e quer fazer parte de nosso universo, inscreva-se em nosso programa de estágio, o CI&T Next Gen 2021! Há vagas para as bases de Campinas e Belo Horizonte e os horários são flexíveis. Acesse: https://midi.as/tJ33 #programadeestágio #ciandt'",employer branding,programa estágio,post,101,2,0,"#nextgen, #programadeestágio, #ciandt'",linkedin
92,ciandt,,2020-06-03,"Para aproveitar a enorme capacidade da Inteligência Artificial de potencializar os resultados da companhia, é preciso ter profissionais de tecnologia capazes de entender as reais necessidades do negócio. Saiba como construir essa habilidade no novo artigo do nosso Chief Digital Evangelist, Lucas Persona: https://midi.as/8r23 #inteligenciaartificial #negócios #tecnologia'",técnico,inteligência artificial,artigo,102,0,0,"#inteligenciaartificial, #negócios, #tecnologia'",linkedin
93,ciandt,,2020-08-02,"Qual é o seu #propósito de vida? Você consegue aliar esse propósito ao seu propósito de carreira? E como podemos descobrir esse caminho para uma vida com mais significado? Convidamos nosso Head of Engineering Vinicius Lucas para conversar sobre o assunto em mais uma live em nosso Instagram. Esperamos você ao vivo nessa quarta-feira, 15 de julho, às 10h, para esse encontro. #ciandtlives'",employer branding,carreira,webinar,41,2,0,"#propósito, #ciandtlives'",linkedin
97,ciandt,,2020-08-02,Está procurando ou conhece alguém que está em busca de uma oportunidade para atuar como Developer Magento? Aproveite essa chance de fazer parte de nosso time! Acesse:  https://lnkd.in/d76Yu84 #wearehiring #developer',employer branding,vagas,post,69,2,0,"#wearehiring, #developer'",linkedin
101,ciandt,,2020-07-03,"Amanhã vamos receber Ricardo Sales, sócio-fundador do Mais Diversidade, em nosso Instagram para conversar sobre #diversidadeeinclusão nas empresas. Uma das principais lideranças no tema, Sales tem colaborado para que empresas sejam mais produtivas e inovadoras a partir da valorização da diversidade e da inclusão de diferentes públicos e promete compartilhar reflexões e boas práticas. Acompanhe essa conversa ao vivo: quarta-feira (8) às 10h no @ciandt. #ciandtlives'",employer branding,diversidade,webinar,87,6,0,"#diversidadeeinclusão, #ciandtlives'",linkedin
108,ciandt,,2020-07-03,"Amanhã em nosso perfil no Instagram (@ciandt) conversamos com Leandro Herrera, fundador e CEO da Tera, sobre como construir uma vida de aprendizado contínuo. Acompanhe nossas lives: quartas e sextas-feiras às 10h no Instagram! #ciandtlives #weareciandt #economiadigital'",employer branding,diversidade,webinar,69,1,0,"#ciandtlives, #weareciandt, #economiadigital'",linkedin
110,ciandt,,2020-07-03,"Construir um novo novo mundo não é apenas sobre criar tecnologias que transformem as estruturas do que já conhecemos: é sobre pessoas! Pessoas que fortalecem nossa cultura, inovam, transformam, promovendo o respeito, o trabalho coletivo, a diversidade. Quer fazer parte dessa transformação com a gente? Venha se unir ao nosso universo de impacto: inscreva-se no CI&T Next Gen 2021, nosso programa de estágio. Acesse: https://midi.as/rb33 #ciandtnextgen #weareciandt #ciandt'",employer branding,vagas,post,223,15,0,"#ciandtnextgen, #weareciandt, #ciandt'",linkedin
111,ciandt,,2020-08-02,"Qual é o poder do trabalho coletivo? E, em especial, qual é o poder do trabalho coletivo em um momento em que boa parte dos times está em #workfromhome? Para responder essas perguntas, convidamos Mauro Cavalletti, fundador da Bitnik Creative Strategies, para participar de nosso CI&T Lives. Acompanhe esse bate-papo ao vivo amanhã (10) às 10h em nosso Instagram! #ciandtlives #trabalhocoletivo'",employer branding,carreira,webinar,27,0,0,"#workfromhome?, #ciandtlives, #trabalhocoletivo'",linkedin
114,ciandt,,2020-07-03,Amanhã em nosso perfil no Instagram (@ciandt) conversamos com nossa Senior People Operations Manager Kelcy Matsuda Braga sobre a importância da diversidade. Acompanhe nossas lives: quartas e sextas-feiras às 10h no Instagram! #ciandtlives #weareciandt #diversidade',employer branding,diversidade,webinar,82,0,0,"#ciandtlives, #weareciandt, #diversidade'",linkedin
121,ciandt,,2020-07-03,"Às quartas e sextas-feiras, sempre às 10h, temos realizado lives em nosso Instagram (@ciandt) com nossas lideranças e pessoas convidadas refletindo sobre diferentes temas relevantes para o desenvolvimento pessoal e o mundo corporativo. Nessa semana, teremos por lá uma conversa sobre empregabilidade LGBT com Lucas Ferreira Folgado, coordenador da Equi, e outra sobre as novas relações no mundo do trabalho com Eduardo Migliano, da 99jobs. Acompanhe! #ciandt #empregabilidadelgbt #trabalho'",employer branding,diversidade,webinar,63,0,0,"#ciandt, #empregabilidadelgbt, #trabalho'",linkedin
124,ciandt,,2020-07-03,"Essa semana começa o TDC Florianópolis e nosso Scrum Master Cleyton Fantini apresenta o talk ""O que você faz para gerar valor ao seu cliente?"" na trilha Kanban e Lean! Inscreva-se para assistir: https://lnkd.in/dxJYVyj #tdcflorianopolis #weareciandt'",técnico,kanban,palestra,91,0,0,"#tdcflorianopolis, #weareciandt'",linkedin
130,ciandt,,2020-07-03,"Food for Thoughts é a série de lives que acontece em nosso Instagram (@ciandt) com nossas lideranças e pessoas convidadas refletindo sobre diferentes temas relevantes para o desenvolvimento pessoal e o mundo corporativo. Nessa semana, teremos por lá uma conversa sobre viés inconsciente com nossa líder de Diversidade, Ana Paula Fraga, e outra sobre excesso de informação nas redes sociais com Bia Granja, do YOUPIX. Acompanhe! #ciandt #foodforthoughts'",employer branding,viés inconsciente,webinar,73,0,0,"#ciandt, #foodforthoughts'",linkedin
134,ciandt,,2020-07-03,Buscando novas oportunidades? Conheça nossa página de Carreiras e confira todas as oportunidades que podemos oferecer a você nesse momento. Aproveite a chance de fazer parte de uma das melhores empresas para se trabalhar no Brasil: https://lnkd.in/esxpqgH #wearehiring #weareciandt',employer branding,programa estágio,post,133,6,0,"#wearehiring, #weareciandt'",linkedin
